"b_0" "b_run" "b_temp" "b_temp2" "b_ftt" "b_dis" "b_trans" "a_yr.1" "a_yr.2" "a_yr.3" "a_yr.4" "a_yr.5" "a_yr.6" "a_yr.7" "a_yr.8" "a_yr.9" "a_yr.10" "a_yr.11" "a_yr.12" "a_yr.13" "a_yr.14" "a_yr.15" "sigma_yr" "mu_v" "sigma_v" "phi_fit" "deviance"
"11" 2.96135229049603 0.467873712336173 1.12320752570263 -1.49625311643746 -0.194715525196361 0.101374240809717 -0.471514055028259 0.181810484531764 0.481775135952586 0.6099399519517 -0.275746780203369 0.275683512179175 0.0539752995249678 0.0353403842319019 -0.121121788659151 -0.563817143920368 -0.437662324948205 0.209458935523931 0.0444595948002665 0.210123754991495 0.0197200331761326 0.210118951308979 0.503010358568239 31.1909513124613 12.3558112539259 0.938123984843181 166774.643167163
"12" 2.91943751442342 0.454535012853255 1.12507904839137 -1.48799785885619 -0.201013928552962 0.136747112663789 -0.483594575138036 0.597648538552647 0.471907961823921 0.553876442016115 0.140899183478952 0.240472735191028 0.124466810700877 -0.186014263510368 -0.160136842752466 -0.627665930355275 -0.374862726143474 0.311949198228876 0.0969960275475547 0.231880688602055 -0.0507850202816402 -0.0219038097667194 0.331122989698811 31.1770193581743 12.3494808512894 0.936130266905609 166755.22194116
"13" 2.93647673699203 0.598394217399069 1.12448981787931 -1.50623694111196 -0.1998500612342 0.129205139586152 -0.505417169448971 0.433818978415896 0.445450395368283 0.639794229877889 0.083827172385841 0.151430201700088 0.0914247443632892 -0.100758997387007 -0.135100008738029 -0.629408639484324 -0.400119309377606 0.279294337709106 0.472561974458938 0.278888463456318 0.216900750883125 0.0458887251417752 0.427686152538551 31.2232415883487 12.3781743002725 0.940068658969175 166771.896103854
"14" 2.94143743685444 0.580231183999377 1.12411679827506 -1.52144081260693 -0.21512107746515 0.0720970793551182 -0.4957580854772 0.519660245361199 0.169920159732624 0.678017489249878 -0.116211644594363 0.3716747384228 0.0744890876109925 -0.158673289658596 -0.0659523110659967 -0.355845735686409 -0.404509496822688 0.0543367274081791 0.47630041406551 0.298467118027067 0.36501995445851 0.399594638428206 0.427775373195696 31.1116162644949 12.4921578952182 0.941668569852489 166766.127974593
"15" 2.91551222053347 0.569511263629552 1.12422262074935 -1.46771679940693 -0.21885330507218 0.101845885451187 -0.554519969320806 0.321013185396358 0.458215232607063 0.70383202803781 0.214852127268289 0.194263763051201 0.136562349983574 0.0768349659069371 -0.0255913823977406 -0.428809299389943 -0.417242352483619 0.281211104051747 0.423609632202614 0.0719231163462259 0.316910474314231 0.106094930414346 0.377012252489193 31.0975254128193 12.3352817140125 0.938963906972185 166725.69362036
"16" 3.03921633116656 0.469853141167605 1.10812465653429 -1.49103687856301 -0.212074022468134 0.110151528404394 -0.547356349214132 0.335585342707698 0.492682213259095 0.583902775483924 -0.0403140971370127 0.653015197885541 0.233840090689338 -0.070500817537353 -0.0735113873277197 -0.52189664830172 -0.320869205697241 0.314434187600244 0.00650371118936 0.0728831422069179 0.134987820689329 -0.16071553094031 0.300532870550365 31.1983824722073 12.3830233220418 0.941182964716827 166669.230734634
"17" 3.03983594250468 0.435776967334267 1.10762185699863 -1.46653421288398 -0.20837202603719 0.11990268203376 -0.58237041797902 0.333601479585995 0.133761056055795 0.457923232373739 0.0114873549007699 0.673463381927346 0.268080222381863 -0.118785661373142 -0.0656569774185475 -0.536428196986117 -0.470369065600547 0.251412739032229 0.193466304593724 0.0925331727309791 -0.036970311816458 0.208684724459893 0.389483827705599 31.2203045246349 12.4328451465448 0.938905646790707 166692.654588335
"18" 3.05120465059901 0.47635355780133 1.13020335071602 -1.47120207411232 -0.200743134066644 0.109626224738674 -0.560307522988002 0.417960649528664 0.397892990286166 0.413056875835912 0.0182122539735176 0.0749893100262513 0.235969634691315 -0.178467899216782 -0.0605532686563608 -0.524853781421428 -0.628167318302131 0.338545424963209 0.30720107660779 0.255588440695546 0.285190709117962 -0.388654918164685 0.358130248463253 31.1058423423897 12.4245743594328 0.941796295160047 166691.826385283
"19" 3.00399226233877 0.524667265845403 1.15324685349808 -1.46414368255679 -0.200251251145641 0.0784736954047866 -0.58209632106259 0.592000286328509 0.168652034537332 0.573786483224679 -0.0249247214585694 0.0676738153434127 0.234780472817212 -0.0753188831378674 -0.0837124749125178 -0.502858817386699 -0.417339204239041 0.106245140003124 0.268019844183963 0.0124291369021758 0.339899701617632 -0.18915543524408 0.356704327962769 31.094186222663 12.4113866999662 0.939289830387514 166619.410180241
"20" 3.00667556838982 0.498258850796262 1.05874939610892 -1.40244027985812 -0.205028050985222 0.0785275819962361 -0.585247006762628 0.653148353786253 0.483173538035675 0.810638145161118 -0.131103098699066 0.294114183983398 0.23309582548539 -0.286160711731804 -0.0793029281636176 -0.481690730960108 -0.466359680627462 0.147087462505115 0.200464146801681 0.165145250985705 0.0542863971701683 -0.161994882097998 0.290650131966894 31.1058551157133 12.4668126528334 0.93970263355142 166597.946545573
"21" 3.00901481366287 0.400644087729986 1.03670336846091 -1.39930746224895 -0.205771799622305 0.111398759335103 -0.518487111519347 0.601928108891672 0.451122436827616 0.734306797254407 -0.0846343197894144 -0.120131950030421 -0.0132907126598608 0.0940693055317847 -0.0904800481273572 -0.467555601188373 -0.367201332472761 0.127230532320803 0.224085877344059 0.0919839682675545 0.259339518437248 0.166197155853195 0.371576667246002 31.2572783672458 12.3562076875688 0.940624542658554 166672.527942538
"22" 2.98094741377049 0.512794568859906 1.03839069952482 -1.4137080979623 -0.203665008313963 0.111956062893495 -0.500061046867252 0.284965973873752 0.55587646798589 0.44657738785833 -0.0741864048497656 0.260193181116947 -0.0583689556177551 -0.206012392585734 -0.0919501224946848 -0.563902098868448 -0.331237343548684 0.175196833794879 0.300560694471415 0.260871435064288 0.164112142695856 0.22722460785519 0.25090248751823 31.1028324872901 12.3892970931499 0.940460348873647 166715.90234513
"23" 3.05640652129232 0.487297589588465 1.00540265802232 -1.38403646434545 -0.234674118983169 0.129659807675794 -0.559052231636301 0.264255581468266 0.315620695508996 0.332953471221872 -0.204736862708827 0.412986205196787 -0.0586514852924578 0.0135571330967618 -0.154021724226793 -0.497364659020984 -0.515560886176691 0.118320336645284 0.0275169279097728 0.266337572648511 0.0615799740801712 -0.170149586967622 0.292223273324715 31.2674988824006 12.2354455608146 0.93869012495743 166658.734653104
"24" 3.06425224089917 0.526221761401609 1.05262013804849 -1.38371605912386 -0.231363015183314 0.182076571121933 -0.633813895224301 0.449739526367334 0.237130754254793 0.420206497242269 -0.128380454395594 0.396139064472605 -0.00396436505688524 -0.0716889400414665 -0.162927143110408 -0.558411600351957 -0.571126890083387 0.0980150611818806 0.415071707756941 0.0947548617078369 0.13231771647565 -0.0331335072358351 0.282150978555687 31.231558791892 12.3629971155744 0.93863744246182 166728.425989322
"25" 3.00223627336237 0.460802572804919 1.0695576347235 -1.41586519522093 -0.224731680678027 0.180557148405926 -0.466426958071854 0.274727289439203 0.508201036241753 0.66366236735413 -0.0400992345218524 0.411104534037862 -0.0507870002277621 -0.0696462821949355 -0.000960616085792676 -0.515615030832673 -0.445377330602149 0.352071281429178 0.393545744453405 0.0730894424724332 0.16148619010929 0.266895312162897 0.479862028299913 31.2154121289166 12.406930442455 0.942031858643444 166711.997962715
"26" 3.02814573302933 0.530342891702815 1.03302929514563 -1.3848492439361 -0.231317375478939 0.172552353468352 -0.539587437255323 0.258801999033575 0.619791239478013 0.580521373105779 -0.0108221758247639 0.447939900521142 0.052016540464396 -0.165819379531504 -0.195187964478918 -0.742282153952014 -0.433886973080351 -0.110046925891413 0.405664785173781 0.181474853188878 0.17919920720242 -0.00133785934266439 0.371565792326544 31.082910073615 12.381846964943 0.938832560867427 166681.228862874
"27" 3.01216079824909 0.565117751363757 1.0153274960952 -1.35849052422258 -0.235094010029517 0.148747477065288 -0.512388759756697 0.521556337198669 0.589975631001585 0.64132853203431 -0.0566507927089893 0.326239001703445 -0.157015022502975 -0.113462552698554 -0.126630976089183 -0.532523760374098 -0.509721917893039 -0.135816770533986 0.44858458094481 0.164681015489486 0.188908148744963 -0.066161674455376 0.3826794349282 31.1092748069779 12.2992323703248 0.940835667522516 166661.378454502
"28" 3.0224744238629 0.526993288178311 1.00100620501035 -1.38217457683934 -0.23135410006617 0.151527680315285 -0.552508712485434 0.473661549723821 0.340804112199438 0.392864396072382 -0.214292263005727 0.0492345556201167 0.176944492835718 -0.275336167508824 -0.195714472102701 -0.52690201673922 -0.424603441743003 -0.20303142847677 0.446202996656323 0.134632668806007 0.0363441630294577 -0.070850628113034 0.37732305280287 31.1815540540921 12.4186905656308 0.937483499631884 166707.36303657
"29" 2.98730238804542 0.516074279851916 1.00445959994971 -1.38875795379093 -0.217264029518889 0.171323612837265 -0.500162392593509 0.402214024031467 0.425313998391932 0.534281431088043 -0.0233938303274194 0.338120045661601 0.0247995782602436 -0.2969757338585 -0.125056043124625 -0.546210156105261 -0.432902498364113 0.0427481574378166 0.447614741481759 0.287342240690825 0.190965685284225 0.111261250599919 0.445122983715471 31.2006325732217 12.4295370526148 0.93972082851289 166645.745150181
"30" 2.99854042977976 0.505127849893918 1.03208087422772 -1.39548581772565 -0.228935933298598 0.150247724703072 -0.501869603822547 0.249770371977775 0.341048063483309 0.578710104911653 0.151159230422972 0.0959625854601434 -0.0683087691582986 -0.289371857817093 -0.114569016833582 -0.652216004713564 -0.405126345267659 0.337113947072648 0.0690560009051257 0.195474150981116 0.419603890368937 -0.438224785382481 0.494638233446247 31.1139377840182 12.4485545336138 0.937616607589387 166651.202195648
"31" 2.98936833828075 0.485480769511794 1.03263692375402 -1.43736190796822 -0.226011995902757 0.121295564739146 -0.469044848616274 0.467426460280605 0.242830124585318 0.505455839284501 0.127258204589943 0.591327581065408 0.00509968023372176 -0.153436187357595 -0.203347419442661 -0.596157231859235 -0.523078243940645 0.325332452003752 0.218783424035513 0.327061384494992 0.226124371606238 0.252899400855373 0.517308361575383 31.2473363728461 12.479315200664 0.939565093783863 166698.523835167
"32" 2.98428227295247 0.465876333658048 1.03281955153182 -1.4154503035357 -0.217845083945908 0.126940773314151 -0.495084868030604 0.198716776901089 0.55504204696043 0.558691560088593 0.132528513994506 0.395673598433099 0.0500668395115924 -0.1041829391793 -0.137917875695215 -0.545329481763634 -0.581864548425316 0.0296657790337864 0.201459248385882 0.371271737333359 0.176284646787092 0.204851671649019 0.509608898115355 30.9789989654405 12.4520385405733 0.939330608460184 166725.83566245
"33" 3.01447767918834 0.417575532204892 1.03420624465525 -1.42398948511535 -0.241421342741329 0.141744627274198 -0.550769666122856 0.264182032506961 0.399169375285678 0.339595498039971 0.0530868565564084 0.32151378633675 0.0835144318837056 -0.133075990955737 -0.171074129593354 -0.518826964565716 -0.610757386211941 0.0208463191475255 0.160862214190492 0.388596149792698 0.427285192992481 -0.48953841260751 0.4171942624361 31.000201696352 12.4280033311064 0.937002531101699 166746.230157836
"34" 3.11858863090486 0.467064710980023 1.08517801942563 -1.42160759939114 -0.263089816377896 0.157499688258676 -0.616917736309296 0.324672886179657 0.611194282200785 0.337096775267218 -0.00271119724227054 0.333653562492406 -0.0123170520328625 -0.0690526657124786 -0.167048630016435 -0.484221989436214 -0.532776840558563 0.349069096284973 0.274505424268488 0.18553504185763 0.00126777194337098 -0.426912327301212 0.571177197439109 31.2232196880799 12.3618580253876 0.941060844785658 166664.315576293
"35" 3.08478206005738 0.462718207619926 1.09882360123762 -1.48011049270215 -0.24050123709672 0.0945699210268578 -0.500643762260883 0.460852789875648 0.48911652929252 0.503938334518385 -0.0497086000790766 0.288621358584935 -0.0389065448434858 -0.404728690095269 -0.0705092177241126 -0.451725068065677 -0.577389909302005 0.267402097969321 0.292654238118172 0.0496329807057055 0.0525037006281578 -0.0453877413037679 0.42338365295974 31.0573636604632 12.5012304965864 0.941565256935227 166663.805931865
"36" 3.05178051879907 0.592273248585251 1.15124859210141 -1.48842003120945 -0.228756562037178 0.116750652936852 -0.559274448552182 0.430089657198713 0.352777142494283 0.34346610482617 -0.135105198815471 0.262223855864429 0.12323301031319 -0.214446820432012 -0.0441726953353013 -0.739985287595802 -0.439087238504133 -0.0636285328312837 0.396798424646499 -0.00196599823797931 0.0652556541974151 -0.198001354146289 0.280792608154318 31.0925334302855 12.4052563720408 0.938889734500661 166621.204484035
"37" 3.02876037873577 0.591553072702788 1.14365771653821 -1.47480284442047 -0.215022303029561 0.119247954729143 -0.467411212623141 0.348998609783079 0.46864474981301 0.378948285079081 -0.127162418612396 0.0770083086251074 0.104599214354435 -0.190764919701881 -0.0390358091123039 -0.682148011391629 -0.385201756778004 -0.0911210085514003 -0.00303279809614698 0.00857740811478433 -0.00633528404687053 -0.14213637235796 0.291352933144294 31.1178836342021 12.4282678345193 0.940022598202588 166647.983117287
"38" 2.9949558866241 0.556122909002174 1.10404306957095 -1.4788213206161 -0.227180563055624 0.0910779672237299 -0.464798115958315 0.325512091022851 0.478455689797807 0.314002436530682 0.0746351731198405 0.14037510036663 0.0299923552264955 -0.252351637903676 -0.156008213507665 -0.616282663890537 -0.441247851492594 0.287704819033334 0.278097866644282 0.114232895968512 0.0259707294932921 -0.198360844087169 0.317798134313723 31.0673895378929 12.4092137638287 0.938589089548463 166687.621123226
"39" 3.09529266581732 0.449841020900715 1.14926442352016 -1.4759518706671 -0.208893223026563 0.13291468754088 -0.476002442200219 0.468570224070906 0.201777226747393 0.317818477078353 -0.168459704969303 0.131517259928036 -0.00114898298537711 -0.300807721174314 -0.126454804387867 -0.594334932337861 -0.506986501089285 0.142506021447086 0.200591519809543 0.0751799186753973 0.0359059480768025 -0.180802406364306 0.354400950342932 31.1782678258759 12.3686459249873 0.941410685712343 166644.61235379
"40" 3.08394286691732 0.478880679625171 1.12790088277923 -1.46650314325774 -0.241830900082448 0.083425271332908 -0.517229551624896 0.329435772810518 0.383816695874917 0.477738865764877 -0.181579170838783 0.237206988067076 -0.0544245189073179 -0.156943696306558 -0.186987736363523 -0.614960511703752 -0.566147110732375 -0.028177491204623 0.202775894986674 0.0178540319070775 0.240984914005561 -0.177032579750344 0.338556536667283 31.1212316714131 12.4190978343311 0.939091871440142 166655.924385708
"41" 3.01132991862022 0.549010523852857 1.16337888933045 -1.50338152548544 -0.246891769560709 0.12336007465179 -0.49185523653175 0.530916568848805 0.37006611780029 0.485930909218449 -0.261123395402594 0.0103152246799184 0.143922846026463 -0.254078061371164 -0.169483818662517 -0.495863603768669 -0.327262413812402 0.00853848319536424 0.0760990091533841 0.0161822335194308 -0.00682464609517727 0.292018244949723 0.445244609459586 31.0840022553132 12.3495589600827 0.938316533070075 166617.527313574
"42" 3.00783680376522 0.446693997092914 1.12149469223486 -1.52448231685622 -0.253812411841247 0.0860007583759875 -0.455901158327632 0.563096129897996 0.542686276266603 0.633974579321274 -0.238364186199069 0.384016421744675 -0.0614043815520519 -0.0297492713150935 -0.145112475211066 -0.518975429263161 -0.320057929901242 0.0279368820502251 0.121118439095856 0.146812139491802 0.331272732416491 0.184625370517697 0.552241232869714 31.1887510977307 12.36338535851 0.939625644508646 166591.674332725
"43" 2.99548959531361 0.4351635610401 1.18489865591886 -1.53943756215563 -0.230289849670873 0.13821866002218 -0.493491742038016 0.560493801621129 0.497327509793949 0.434130320516806 0.308443045975529 0.256822893547549 -0.144607361703738 -0.183493316623272 -0.153129376851932 -0.399710946506765 -0.359492365833464 0.242315181360912 0.188658494297584 0.154788675348103 0.146244458531701 0.137246618087739 0.373160457539192 31.2065079570685 12.5386175094084 0.939505698129471 166618.853946041
"44" 3.14206134581804 0.425331685120608 1.23460088899393 -1.54675590619553 -0.238682998396074 0.157853401006533 -0.600189027760738 0.290029182801608 0.386352721277838 0.657814994798933 -0.3311806994168 0.166588641163923 -0.148274787278116 -0.162136243424774 -0.0767791927411334 -0.641729122542459 -0.371519140002206 0.218686299451586 0.0745384233000871 0.163187759012614 0.0899669531353625 0.176809627703449 0.415465940007045 31.1434790505773 12.4609413598495 0.941062708010468 166589.117891617
"45" 3.144073912139 0.415212359345833 1.24569030765402 -1.58562006978517 -0.23453705231321 0.173853222837434 -0.510852509428909 0.481642463780376 0.262890354291919 0.455361159197887 -0.408416603349698 0.244953864573747 -0.0219127623366521 -0.406181106144558 -0.273350776703137 -0.601429505755095 -0.37798744978143 0.174415491624334 -0.0789357169609249 0.153922655007641 0.108713219985221 0.107321143807823 0.388585808987422 31.2037002147147 12.4042288493803 0.94041068041867 166617.519245961
"46" 3.19789596530378 0.364851358085113 1.25220602175882 -1.59426261939799 -0.23509857606691 0.0748323668190831 -0.581719909576762 0.190270177506985 0.306233096492667 0.40250695144994 -0.139661512987505 0.30422803430109 -0.0595313057998143 -0.289220741379005 -0.182268183022023 -0.602837429182784 -0.615106402270888 -0.068557181905825 -0.129951959936118 0.0798996284907691 -0.186069747438775 -0.0262649273342579 0.437462237276732 31.1812340298419 12.3914553204345 0.939491813711188 166686.176154133
"47" 3.22028673252677 0.3800932825155 1.22527974000441 -1.58789580657691 -0.23144607355045 0.11864885771784 -0.594800350803943 0.25826661357539 0.125989537374309 0.835554081893516 -0.0721053754372201 -0.116864957031649 -0.0590547516842791 -0.376286968313509 -0.190830108912602 -0.541434962081339 -0.466677886227195 -0.0410816471773041 -0.0235078310401859 0.00146803873954547 0.170180002302733 -0.145547157427427 0.34793058680015 31.1002081516836 12.4758151077482 0.940958526354332 166645.199997938
"48" 3.22190715943505 0.396735787039852 1.29501023103246 -1.58109498067096 -0.236948473353175 0.170238386768231 -0.51104874099321 0.425978070974528 0.29548735949622 0.225586923360422 0.162992536513184 -0.0742351763556156 -0.135287284334983 -0.459124115474407 -0.319911347000148 -0.717001014540485 -0.407337261875312 -0.0818728711546652 0.209563849460568 -0.0700946286258567 -0.0507102011160064 -0.245284706166191 0.34888235329573 31.011938710568 12.4052713872712 0.941332920739968 166635.067195077
"49" 3.20069992452754 0.380423447613039 1.29423535800405 -1.62029617611045 -0.238672487024845 0.142278373860862 -0.502992159291223 0.351305974382506 0.089832065672264 0.201943846663997 0.0269941683308035 0.115756977453254 -0.152254200902565 -0.324449240733863 -0.234948747281916 -0.78401566511709 -0.65706050371949 -0.163715520641894 0.0245605560625005 -0.0622375880454708 0.0973504207063042 -0.0252354673724112 0.35775091722339 31.051539409208 12.4121685058746 0.938175725283681 166596.309551071
"50" 3.20572512839723 0.489365847897638 1.27116156597838 -1.64685793187506 -0.18368193603397 0.15443672172381 -0.569135554956178 0.491728336934243 0.0557822658494872 0.531832429449771 -0.129333406605838 0.178034004612773 -0.214112657274827 -0.463869831698903 -0.258214651769716 -0.771464114392636 -0.734961564208217 -0.199824956334062 0.0552360002525857 0.207080085313169 0.0744306241256453 -0.269614129479666 0.413799402765934 31.1385666430282 12.383226812614 0.940121189145019 166641.149980657
"51" 3.22716834786922 0.416838895489204 1.30521118064482 -1.62280177126753 -0.191274002855418 0.236415260522685 -0.481774687167758 0.236317680491846 0.330317415032808 0.30789092639659 -0.139703398000992 0.117524112826175 -0.198884538199579 -0.437686361477952 -0.272377669967535 -0.733970354254734 -0.684771253971606 -0.08655431639472 0.0375231428531141 0.0114211304484652 -0.0228668689574588 -0.364861935373736 0.375349224610827 31.2065121147801 12.2858073963135 0.94141882037157 166681.092391218
"52" 3.2188069083303 0.332491024793809 1.30649656673221 -1.62107276938456 -0.183544994493057 0.209724596933922 -0.512092386190586 0.484039912988164 0.153774033441182 0.26454287310467 -0.237470831232099 0.0174068310014557 -0.260126765404844 -0.42216894889893 -0.224366178229668 -0.837007414403968 -0.874741776566983 -0.0563769837793809 0.0240617024622627 0.00253506380103621 -0.199194041415054 -0.246235360059204 0.325037325068485 31.0821341056098 12.3030024778015 0.937535461486835 166703.198160073
"53" 3.21914927823478 0.343079680496099 1.30057917843544 -1.60062441208009 -0.192802479770553 0.188967535364939 -0.486283310408541 0.417461783642323 0.23800486459676 0.620164600213203 -0.274093248477424 0.231994868379826 -0.0815198341582728 -0.357023409410897 -0.136400747311665 -0.882551531159569 -0.682407668564447 -0.0470412422399235 -0.0548225148753956 -0.013620634906422 -0.388035686643008 -0.281299545997905 0.360816794803187 31.1194642345068 12.2828906318779 0.940742389484774 166744.339539821
"54" 3.25331658099256 0.353948388005242 1.28692776935883 -1.58012217269389 -0.202610852817182 0.208755722420882 -0.590196269633164 0.377139655518123 0.210009837101332 0.502349003939479 -0.262282127951953 -0.208080118730481 -0.213916443030749 -0.359558990336128 -0.233468065870866 -0.899663699366321 -0.74267748148434 0.184414888901756 0.115727527589686 -0.043392993441747 -0.0727334100063792 -0.28217965567943 0.351361336009027 31.2512842114195 12.3226271879917 0.939024029418454 166729.282254553
"55" 3.23600650334901 0.440992231206188 1.30258477445105 -1.62728266055826 -0.198503785615242 0.101192178133633 -0.604383997614947 0.467787786262242 0.231636137064012 0.364748960040089 -0.383908153837202 -0.21498167199146 -0.121661427277095 -0.410830043093511 -0.286965417911185 -0.691808408832042 -0.562893798739463 0.0444493387221688 -0.032533517070362 -0.0653705161016478 -0.055977773529479 -0.369348812752131 0.289158247785581 31.3189540916145 12.3339245150824 0.940420829473591 166747.193346186
"56" 3.23336082605853 0.344331441360207 1.29751433202103 -1.59244725988136 -0.180495065951218 0.0964334810489462 -0.518656770235342 0.178497531495355 0.0507616549160811 0.124914706321282 -0.154018721480557 -0.0136745586076937 -0.15392430516916 -0.340475262638632 -0.297478390708291 -0.649835762748574 -0.61443143946691 -0.0788216944701763 0.0912894773017354 -0.0356724583285629 -0.133348224527784 -0.43318435084468 0.334097282323881 31.1777138858092 12.3835459986629 0.940754306965491 166749.442440029
"57" 3.27334712063451 0.305489136431303 1.29895886952931 -1.60417327176933 -0.205223037437258 0.100703545511992 -0.531641970916817 0.20622396327317 0.0455161013187852 0.294751143672897 -0.199826049473497 0.0068106890082868 -0.107399122519957 -0.443102608556787 -0.293847703542938 -0.582942579300347 -0.660903247064745 -0.0525412520015311 -0.0712346357114787 -0.327163563746571 -0.275970802546813 -0.308158774411753 0.373813612288129 31.2512154755663 12.3430128762321 0.939105626424051 166741.370523544
"58" 3.29141701324545 0.382196425926215 1.31773518985989 -1.60156372829518 -0.175539437077053 0.201533144938437 -0.531135302274805 0.148614562967653 0.172465606517634 0.260678824275543 -0.281631079920278 0.0040420966029564 -0.165574730063112 -0.305952625037845 -0.323679896403452 -0.861713557235298 -0.596167065251192 -0.0536965396758128 -0.149217425846192 -0.0855368703046485 -0.122824124390521 -0.114871846401276 0.307238988992694 31.2597666814079 12.3776514967066 0.941651005571152 166719.259135223
